Record ID,Created on,Created by,Edited on,Edited by,Company Name,Short Name,Phone,Fax,Email,Web address,Group,Permission,Address 1,Address 2,City,Country,Zone,Postal Code,Tax ID,Dynamics ID,Description
7009,15/4/2021 13:24,Auto Import,,,HA´s BOMAR B,,,,,,Vendor,Public,,,,,,,,5100400,
6984,15/3/2021 15:26,Auto Import,,,HA´s BOMAR ROSSI,,,,,,Vendor,Public,,,,,,,,5100200,
7010,15/4/2021 13:24,Auto Import,,,HA´s CHOPIN,,,,,,Vendor,Public,,,,,,,,5100500,
7011,15/4/2021 13:24,Auto Import,,,HA´s CHRISTINE OLDENDORFF,,,,,,Vendor,Public,,,,,,,,5100600,
6983,15/3/2021 15:26,Auto Import,,,HA´s HAYLING ISLAND,,,,,,Vendor,Public,,,,,,,,5100100,
6959,17/2/2021 16:06,Auto Import,,,HA´s HOPE ISLAND,,,,,,Vendor,Public,,,,,,,,5100000,
7017,15/4/2021 13:59,Auto Import,,,HA´s MAESTRO,,,,,,Vendor,Public,,,,,,,,5101100,
7015,15/4/2021 13:59,Auto Import,,,HA´s MENDELSSOHN,,,,,,Vendor,Public,,,,,,,,5100900,
7014,15/4/2021 13:59,Auto Import,,,HA´s PAUL OLDENDORFF,,,,,,Vendor,Public,,,,,,,,5100800,
7012,15/4/2021 13:24,Auto Import,,,HA´s PHILIPP OLDENDORFF,,,,,,Vendor,Public,,,,,,,,5100700,
7065,1/7/2021 18:08,Auto Import,,,HA´s SPOND,,,,,,Vendor,Public,,,,,,,,5101200,
7016,15/4/2021 13:59,Auto Import,,,HA´s TRAMONTANE,,,,,,Vendor,Public,,,,,,,,5101000,
774,18/12/2015 23:27,Georgi Hristov,,,Haake Wirtschaftsberatung,,,,,,Vendor,Public,,,Soest,Germany,,,,8000721,
7600,6/3/2024 22:38,Georgi Hristov,,,Häberle  Dr. Thomas,,,,,,Customer,Public,Heinrich Frey Strasse 18a,,Einhausen,Germany,,64683,,1000714,
6571,15/7/2019 15:27,Nicole Eggers,4/3/2020 12:51,Federico Schulz,HACH LANGE GmbH,,,,exporttrade-de@hach.com,www.de.hach.com,Vendor,Public,Willstätterstraße 11,,Düsseldorf,Germany,,40549,,8080139,
834,18/12/2015 23:28,Georgi Hristov,26/10/2020 15:55,Nicole Eggers,Hackmann Metos Marine,,,,metos.marine@metos.com,,Vendor,Public,,,,Finland,,,,8000788,
2559,18/12/2015 23:31,Georgi Hristov,,,Hafenärztlicher Dienst,,+49 471 59613794,,frank.doescher@hafga.bremen.de,,Vendor,Public,Freiladestr.1,,Bremerhaven,Germany,,27572,,8080060,
796,18/12/2015 23:27,Georgi Hristov,,,Hafengesundheitsamt Bremen,,0421/3618172,0421/3618413,,,Vendor,Public,Überseetor 20,,Bremen,Germany,,28217,,8000745,
2535,18/12/2015 23:31,Georgi Hristov,,,Hafenlotsenbrüderschaft HH,,040/7402807,040/7402607,invoice@hamburg-pilot.de,,Vendor,Public,Bubendeyweg 33,,Hamburg,Germany,,21129,,8080036,
8478,27/1/2025 12:55,Auto Import,28/1/2025 11:22,Janine Kleiber,HAGEDORN Products & Systems GmbH,,,,info@hagedorn-products.de,,Vendor,Public,Neue Straße 7,Hemmoor,Hemmoor,Germany,,21745,,8080156,
2580,18/12/2015 23:31,Georgi Hristov,,,Hagelstein  Dr. med Jan-Gerd H.,,040-3192330,,praxis.hagelstein@t-online.de,,Vendor,Public,Groß-Sand 3,,Hamburg,Germany,,21107,,8080083,
810,18/12/2015 23:27,Georgi Hristov,,,Hagenbeck Veranstaltungs GmbH,,040/530033-326,040/530033-332,,,Vendor,Public,Lokstedter Grenzstr. 2,,Hamburg,Germany,,22527,,8000762,
4131,1/2/2016 16:36,Auto Import,,,Haggerstone Maritime Inc.,,040 81994310,,,,Vendor,Public,Domstr. 17,,Hamburg,Germany,,20095,,6000341,
8025,6/3/2024 22:38,Auto Import,,,Haggerstone Maritime Inc.,,,,,,Customer,Public,Hugo Schulte,,,Germany,,,,2000340,
7606,6/3/2024 22:38,Georgi Hristov,,,Hai Nan P O Shipping Co. Ltd.,,,,,,Customer,Public,Hong Kong,,,,,,,1000720,
7085,12/8/2021 12:32,Auto Import,,,HAICHEN SHIPPING SUPPLY CO. LTD.,,,,,,Vendor,Public,,,Zhoushan,China,,,,90029089,
6486,6/5/2019 11:27,Doris Bothien,6/5/2019 11:28,Doris Bothien,Haifa District Health Office,,,,,,---,Public,,,,Israel,,,,,
6487,6/5/2019 11:30,Doris Bothien,,,Haifa District Health Office,,,,,,Vendor,Public,,,,Israel,,,,,
4299,27/1/2017 12:58,Auto Import,,,Hailil Marine Service Limited,,,,,,Vendor,Public,125-126 Haitian Building Chiwan,Rd.7 Shekou; Nanshan District,Shenzhen,China,,,,8080108,
142,2/5/2015 22:58,Georgi Hristov,,,Hainan P.O. Shipping Hong Kong Co. Ltd.,Hainan,,,,,Charterers,Public,,,Hong Kong,China,,,,,
4170,1/2/2016 16:40,Auto Import,8/10/2019 13:02,Nicole Eggers,Haitong Marine Service Co.  ltd,,,,info@haitongmarine.com,,Vendor,Public,No.8E/9A  Lanhonghaoyuan Building,Haichuang Street,Shekou,China,,51800,,8080098,
6591,5/8/2019 12:09,Auto Import,,,Halcyon Recruitment Pte Ltd,,,,,,Vendor,Public,,,,Singapore,,,,8080131,
2641,18/12/2015 23:31,Georgi Hristov,,,Hamburg Marriott Hotel,,040 35 05 -0,,hamburg.marriott@marriotthotel.com,,Vendor,Public,ABC-Strasse 52,,Hamburg,Germany,,20354,,8090055,
2560,18/12/2015 23:31,Georgi Hristov,,,Hamburg Port Health Center,,+49 40 428894-504,,hphc@hu.hamburg.de,,Vendor,Public,Seewartenstr. 10,,Hamburg,Germany,,20459,,8080061,
7588,6/3/2024 22:38,Georgi Hristov,,,HAMBURG SÜD Reiseagentur GmbH,Frachtschiffreisen,,,,,Customer,Public,Ost-West-Str. 59-61,,Hamburg,Germany,,20457,,1000702,
764,18/12/2015 23:27,Georgi Hristov,,,Hamburg Süd Reiseagentur GmbH,,040 37 05-0,,,,Vendor,Public,Postfach 11 15 33,,Hamburg,Germany,,20415,,8000711,
7202,15/3/2022 15:37,Auto Import,,,Hamburg Wasserwerke GmbH,,,,,,Vendor,Public,Billhomar Deich 2,,Hamburg,Germany,,20539,,8080149,
144,2/5/2015 22:58,Georgi Hristov,,,Hamburg-Amerikanische Packetfahrt-Actien-Gesellschaft-Norddeutschen Lloyd,Hapag-Lloyd,,,,,Charterers,Public,,,,Germany,,,,,
837,18/12/2015 23:28,Georgi Hristov,,,Hamburg-Süd Südamerikanische,,,,,,Vendor,Public,Willy Brandt Strasse 59-61,,Hamburg,Germany,,20457,,8000791,
525,18/12/2015 23:27,Georgi Hristov,18/12/2015 23:31,Georgi Hristov,Hamburg4 GmbH,,040-414757-0,040-41475720,office@hamburg4.de,,Vendor,Public,Johnsallee 65-67,,Hamburg,Germany,,20146,,8080064,
3957,1/2/2016 16:28,Auto Import,,,Hamburg4 GmbH,,040 414 757 -0,040 414 757 20,office@hamburg4.de,,Vendor,Public,Johnsallee 65-67,,hamburg,Germany,,20146,,8000377,
798,18/12/2015 23:27,Georgi Hristov,,,Hamburger Abendblatt,,040-351011,040-34727871,,,Vendor,Public,Brieffach 21 50,,Hamburg,Germany,,20350,,8000748,
8781,14/1/2026 10:03,Hareesh Babu,,,Hamburger Druckluft Dienst GmbH & Co. KG,,,,info@hdd-druckluft.de,,Vendor,Public,Im Hegen 10  22113 Oststeinbek,,,Germany,,,,,
4489,1/2/2017 17:06,Auto Import,,,Hamburger Führungdienst Ursula Scholz,,,,,,Vendor,Public,Budapester Straße 20,,Hamburg,Germany,,20359,,8080114,
2510,18/12/2015 23:31,Georgi Hristov,,,Hamburger Kommunikation,,,,,,Vendor,Public,Thadenstrasse 136,,Hamburg,Germany,,22767,,8080011,
7618,6/3/2024 22:38,Georgi Hristov,,,Hamidi  Soliman,,,,,,Customer,Public,Billstraße 102,,Hamburg,Germany,,20539,,1000732,
2557,18/12/2015 23:31,Georgi Hristov,,,Hamilton Shipping Port Services Ltd.,,+44 (0) 28 9074 0111,+44 (0) 28 90748174,belfastagency@hamiltonshipping.com,,Vendor,Public,2-10 Duncrue Road,,Belfast,United Kingdom,,BT3 9BP,,8080058,
7604,6/3/2024 22:38,Georgi Hristov,,,HAMMONIA Reederei GmbH & Co.KG,,,,,,Customer,Public,Elbchaussee  370,,Hamburg,Germany,,22609,,1000718,
4990,1/2/2017 17:10,Auto Import,,,HAMMONIA SHIPMANAGEMENT (CYPRUS) LTD.,,,,,,Vendor,Public,,,,Cyprus,,,,9002839,
8873,7/5/2026 11:41,Hareesh Babu,7/5/2026 11:44,Hareesh Babu,Hamofa Industrial Engines,,,,info@hamofa.nl,,Vendor,Public,,,,Netherlands,,,,,Hamofa Industrial Engines Produktieweg 15  8304 AV Emmeloord  Netherlands +31 527 69 92 92 info@hamofa.nl
778,18/12/2015 23:27,Georgi Hristov,,,Han Young Enterprise,,82-51-403-4787,82-51-404-1952,hyel@han-young.com,,Vendor,Public,201-26  Dongsam-dong,Youngdo-gu,Busan,,,,,8000725,
7098,25/8/2021 8:37,Nicole Eggers,,,HANA POWER SYSTEM SERVICE CO.  LTD,,,,dkim@hanapower.com,,Vendor,Public,322  Gongdan-ro  Seongsan-gu  Changwon-si ,,dkim@hanapower.com,Korea South,,51569,,,
7189,8/2/2022 16:34,Auto Import,,,Hanack und Partner mbB,,040/554916-0,,,,Vendor,Public,Alsterkrugchaussee 378,,Hamburg,Germany,,22335,,8080148,
7099,25/8/2021 11:34,Auto Import,25/4/2024 10:04,Dennis Yu,HANBO Agency Co. Ltd.,,-9685,,Busan@HanboKorea.com,,Agent Forwarder Other Vendor,Public,210-105  T-Plex 50  Yutongdanji 1-Ro,Gangseo-gu,Busan,Korea South,,48938,,8080146,
6821,25/6/2020 8:12,Nicole Eggers,,,Hancock Industrial LTD,,,,sales@hancock.net.nz,,Vendor,Public,28 Hargreaves St  Ponsonby  Auckland 1011,P.O. Box 90602  Auckland Mail Centre 1142,,New Zealand,,,,,
6672,19/11/2019 7:30,Auto Import,,,Handelskammer Bremen,,,,,,Vendor,Public,,,,,,,,8080135,
3651,18/12/2015 23:34,Georgi Hristov,,,Handelskammer Hamburg,,040 36138560,040 36138210,service@hk24.de,,Vendor,Public,Postfach 11 14 49,,Hamburg,Germany,,20414,,9000113,
2544,18/12/2015 23:31,Georgi Hristov,,,Handke  Stefanie,,,,,,Vendor,Public,Geesmoor 25,,Hamburg,Germany,,22453,,8080045,
2563,18/12/2015 23:31,Georgi Hristov,,,Handwerkskammer Hamburg Treffpunkt,,040-35905-268,040-35905-289,bankett@hwk-hamburg.de,,Vendor,Public,Holstenwall 12,,Hamburg,Germany,,20355,,8080065,
4689,1/2/2017 17:09,Auto Import,9/7/2020 7:57,Nicole Eggers,HANIL-FUJI (KOREA) CO. LTD,,+82-51-712-8400(Rep.) / 8437(Direct),-10212,spare1@hanilss.com,www.hanil-fuji.com,Vendor,Public,Yongwon-Dong  Jinhae-Gu  Changwon-Si ,,GYEONGNAM,Korea South,,645-510,,9002491,
824,18/12/2015 23:28,Georgi Hristov,15/1/2019 15:39,Federico Schulz,HANIL-FUJI(Korea) CO.  LTD.,,+82-51-712-8400(Rep.) / 8437(Direct),-10212,spare1@hanilss.com,www.hanil-fuji.com,Vendor,Public,BUSAN NEW PORT FREE TRADING ZONE   YONGWON-DONG ,JINHAE-GU ,GYEONGNAM,Korea South,,645-510,,8000777,
10,25/5/2014 20:13,Georgi Hristov,,,Hanjin,,,,,,Ship Builder Company,Public,,,,Germany,,,,,
2577,18/12/2015 23:31,Georgi Hristov,,,HANKUK MIBOO CO.  LTD.,,82-51-263-3621,,,,Vendor,Public,#143  HASINBEONYEONG-RO   SAHA-GU,,Busan,,,,,8080080,
2572,18/12/2015 23:31,Georgi Hristov,,,Hanla IMS Co. Ltd.,,,,,,Vendor,Public,595-4 Whajun-Dong  Gangseo-Gu,,Pusan,,,,,8080074,
2575,18/12/2015 23:31,Georgi Hristov,,,Hanla Marine Machinery & Electric Co.  Ltd,,+86 512 5879 7604,+86 512 5879 7602,,,Vendor,Public,Nanyuan Road  South Area of Economic Development,Zone  Jiangsu Province,Zhangjiagang,China,,,,8080078,
2556,18/12/2015 23:31,Georgi Hristov,5/10/2020 8:53,Nicole Eggers,HANMI HYDRAULIC MACHINERY CO. LTD send to DUBECO,,-2785,-1991,tgkim2008@naver.com,,Vendor,Public,343-6  SAMRAK-DONG  SASANG-GU,,BUSAN KOREA,Korea South,,,,8080057,
7107,10/9/2021 10:23,Auto Import,,,Hanna Dinhaya,,,,,,Vendor,Public,,,,,,,,90029095,
3873,18/12/2015 23:34,Georgi Hristov,,,Hans Heidorn Shipping Services,,040 369808-332,040 369808-350,awinter@hans-heidorn.de,,Vendor,Public,Neuhöfer Brückenstrasse 8,,Hamburg,Germany,,21107,,9002067,
2520,18/12/2015 23:31,Georgi Hristov,27/11/2018 13:15,Federico Schulz,Hans Jensen Lubricators AS,,+45 98571911,+45 98571387,service@hjlubri.dk,,Vendor,Public,Smedebaenget 3,Po Box 30,Hadsund,Denmark,,9560,,8080021,
2688,18/12/2015 23:31,Georgi Hristov,,,Hans Kottke GmbH & Co. KG,,,,,,Vendor,Public,Barkenkoppel 60,,Hamburg,Germany,,22391,,8110010,
2728,18/12/2015 23:31,Georgi Hristov,,,Hans Krüger G.M.B.H,,,,,,Vendor,Public,Ballindamm 17,,Hamburg,Germany,,20095,,8110050,
4074,1/2/2016 16:35,Auto Import,,,Hans Shipping & Engineering Co. Ltd.,,-7446,-7445,hans@hansshipping.com,,Vendor,Public,Hans Building 3F / 1F.  2  Haeyang-ro 117beon-gil ,,Yeongdo-gu  Busan,,,,,8080100,
3168,18/12/2015 23:32,Georgi Hristov,,,Hans-Ulrich Rütten,,,,,,Vendor,Public,Am Stockerhof 24,,Krefeld,Germany,,47809,,8180020,
767,18/12/2015 23:27,Georgi Hristov,4/6/2020 13:21,Nicole Eggers,Hansa Flex Hydraulik GmbH,,,,gvz@hansa-flex.com,,Vendor,Public,,Postfach 450142,bremen,Germany,,28295,,8000714,
827,18/12/2015 23:28,Georgi Hristov,,,Hansa Funktaxi e.G.,,040 211 195-0,040 211 17 341,,,Vendor,Public,Am Shiffbeker Berg 6a,,Hamburg,Germany,,22111,,8000780,
4690,1/2/2017 17:09,Auto Import,,,Hansa Safety Services BV,,+31 181 617 272,,info@hansa-safety.com,,Vendor,Public,,,,Netherlands,,,,9002494,
2576,18/12/2015 23:31,Georgi Hristov,1/3/2023 10:27,Janine Kleiber,Hansa Safety Services GmbH,,,,germany@hansa-safety.com,,Vendor,Public,Normannenweg 39,,Hamburg,Germany,,20537,,8080079,
7617,6/3/2024 22:38,Georgi Hristov,,,Hansa Safety Services GmbH,,,,,,Customer,Public,Normannenweg 39,,Hamburg,Germany,,20537,,1000731,
4691,1/2/2017 17:09,Auto Import,2/12/2025 14:45,Eirini Naki,HANSA-FLEX Nederland B.V.,,+31 183 678018,,ams@hansa-flex.com,,Vendor,Public,,,4251 LM Werkendam,Netherlands,,LEEGHWATERSTRAAT 23,,9002495,
2511,18/12/2015 23:31,Georgi Hristov,14/1/2019 12:46,Federico Schulz,Hansa-Motoren Reparaturbetrieb,,,,info@hansa-motoren.de,,Vendor,Public,Dannenkamp 26-28,,Schenefeld,Germany,,22869,,8080012,
2692,18/12/2015 23:31,Georgi Hristov,,,Hansaflex Hydraulik GmbH,,732 83 33,7314940,ham@hansa-flex.com,,Vendor,Public,,,Hamburg,Germany,,22113,,8110014,
2536,18/12/2015 23:31,Georgi Hristov,,,Hansaport Hafenbetriebsges.mbH,,,,,,Vendor,Public,Am Snadauhafen 20,,Hamburg,Germany,,21129,,8080037,
2583,18/12/2015 23:31,Georgi Hristov,,,Hansataucher GmbH,,+49 (0) 40 / 785584,+49 (0) 40 / 7898751,info@hansataucher.de,,Vendor,Public,Peuter Elbdeich 35,,Hamburg,Germany,,20539,,8080086,
780,18/12/2015 23:27,Georgi Hristov,,,Hanse Lounge,,,,,,Vendor,Public,Neuer Wall 19,,Hamburg,Germany,,20354,,8000727,
7336,31/3/2023 12:50,Auto Import,5/6/2025 11:33,Janine Kleiber,Hanse Stempel-Perten,,040 324226,,mail@hanse-stempel-perten.de,,Vendor,Public,Hopfensack 14,,Hamburg,Germany,,20457,,8080151,
790,18/12/2015 23:27,Georgi Hristov,,,Hanse Supply GmbH,,04854-90492,04854-9049220,hanse.supply@t-online.de,,Vendor,Public,Hafenstr. 111a,,Friedrichskoog,Germany,,25718,,8000738,
4086,1/2/2016 16:35,Auto Import,,,HANSE SURVEY Dipl.-Ing./Captain Haye van Hove,,,,,,Vendor,Public,Rudolf-Breitscheid-Str. 21,,Emden,Germany,,26721,,8080102,
4024,1/2/2016 16:34,Auto Import,,,Hanseatic Industrial Care GmbH,,+49 (40) 22868240,+49 (40) 22868241,j.kelling@hainca.de,,Vendor,Public,Speersort 4-6,,Hamburg,Germany,,20095,,8080092,
840,18/12/2015 23:28,Georgi Hristov,,,Hanseatic Lloyd Chartering,,040 350890-0,040 350890-333,info@hll-chartering.de,,Vendor,Public,ABC-Straße 2,,Hamburg,Germany,,20354,,8000794,
65,24/6/2014 13:04,Georgi Hristov,,,Hanseatic Shipping & Co. Ltd.,,,,,,---,Public,,,,Germany,,,,,
787,18/12/2015 23:27,Georgi Hristov,,,HanseaticShipping Co Singapore,,+65 62722220,+65 62724404,hscspore@pacific.net.sg,,Vendor,Public,152 Beach Road,07-05/06 Gateway East,Singapore,Singapore,,189721,,8000735,
3697,18/12/2015 23:34,Georgi Hristov,,,Hansen  Hermann,,389191-0,38923-36,,,Vendor,Public,Postfach 500628,,Hamburg,Germany,,,,9000387,
775,18/12/2015 23:27,Georgi Hristov,,,Hansestadt Wismar,,03841/251-5303,,,,Vendor,Public,Postfach 1245,,wismar,Germany,,23952,,8000722,
3711,18/12/2015 23:34,Georgi Hristov,,,HANSETRANS GMBH,,040 414141,5814080,,,Vendor,Public,Postfach 570203,,Hamburg,Germany,,22771,,9000510,
2517,18/12/2015 23:31,Georgi Hristov,,,Hanshin Electronics Co. Ltd,,82-51-412-5551,82-51-412-6660,ehanshin@ehanshin.co.kr,,Vendor,Public,No 34 Yeongseon Dong 4 Ga,Yeongdu-Gu,Busan,,,606-816,,8080018,
2372,18/12/2015 23:30,Georgi Hristov,,,Hansika GmbH,,,,,,Vendor,Public,Drögensee 22,,Hamburg,Germany,,22397,,8050038,
833,18/12/2015 23:28,Georgi Hristov,,,Hanvil Maritime Ventures Ltd,,(233) 30 29 11,(233) 30 74 55,hmvddz@ghana.com,,Vendor,Public,House11/J68 Annexe,Community 11,Tema,Ghana,,CO-1596,,8000786,
4318,27/1/2017 12:58,Auto Import,,,HANYANG VALVE IND. Co.  Ltd.,,-7022,-6075,hanyangvv@naver.com,,Vendor,Public,#19 16Beongil  Mieumsandan2ro ,,Gangseo-Gu  Busan,,,,,8080110,
6896,12/11/2020 16:07,Nicole Eggers,,,Hanyoung Enterprise Ltd.,,,,hyel@han-young.com,,Vendor,Public,,,,Korea South,,,,,
2566,18/12/2015 23:31,Georgi Hristov,18/12/2015 23:31,Georgi Hristov,Hapag Lloyd AG,,,,,,Vendor,Public,Ballindamm 25,,Hamburg,Germany,,20095,,8080075,
3981,1/2/2016 16:29,Auto Import,,,Hapag Lloyd AG,,+49 471 48294 33,+49 471 42947,jutta.pflaumbaum@hlag.com,,Vendor,Public,Senator Borttscheller Str. 1 b,,Bremerhaven,Germany,,27568,,8080068,
2561,18/12/2015 23:31,Georgi Hristov,,,Hapag Lloyd Vera Cruz,,,,,,Vendor,Public,Independencia No. 747 P.B.,Col. Centro C.P. 91700,Veracruz,Mexico,,,,8080062,
7594,6/3/2024 22:38,Georgi Hristov,,,Hapag-Lloyd AG,,,,,,Customer,Public,Ballindamm 25,,Hamburg,Germany,,20095,,1000708,
4692,1/2/2017 17:09,Auto Import,,,HAPAG-LLOYD AG (Bremerhaven),,+49 471 48294-0,,carsten.roever@hlag.com  Heike.Kollmorgen@hlag.com,,Vendor,Public,SENATOR BORTTSCHELLER STR. 1b,,,Germany,,27568 BREMERHAVEN,,9002497,
4039,1/2/2016 16:34,Auto Import,,,Happ Luther Rechtsanwaltsgesellschaft mbH,,,,,,Vendor,Public,Haferweg 24,,Hamburg,Germany,,22769,,8080096,
2500,18/12/2015 23:31,Georgi Hristov,,,HappyBalloonBusiness,,422 22 00,422 20 26,info@happyballoon.de,,Vendor,Public,Eppendorfer Weg 162,,Hamburg,Germany,,20253,,8080001,
4137,1/2/2016 16:37,Auto Import,,,Harabagiu  Iuvenale,,,,,,Vendor,Public,,,,Romania,,,,5000026,
6818,12/6/2020 10:13,Federico Schulz,,,Harald Christiansens Eftf,,+45 9844 1333,+45 9844 3012,dsc@skawsupply.dk,,Vendor,Public,Vestre Strandvej 6-8,PO Box 65,Skagen,Denmark,,DK 9990,,,
7603,6/3/2024 22:38,Georgi Hristov,,,Harbaschek  Peter,,,,,,Customer,Public,Keilstrasse 4,,Nürnberg,Germany,,90455,,1000717,
763,18/12/2015 23:27,Georgi Hristov,10/12/2024 11:19,Dennis Yu,Harbber Port Marine Pte Ltd,,+65 6842 3161,+65 6852 6744,,,Forwarder Vendor,Public,56 Loyang Way  #03-02 ,Loyang Enterprise Building ,Singapore,Singapore,,508775,,8000710,
2570,18/12/2015 23:31,Georgi Hristov,,,Harbor Testing Laboratory  Inc.,,562-492-9646; 310-292-4995,,web675@sbcglobal.net,,Vendor,Public,,,Long Beach,United States of America,,,,8080072,
2543,18/12/2015 23:31,Georgi Hristov,,,Harbour and General Port,,,,,,Vendor,Public,,,,Italy,,,,8080044,
2567,18/12/2015 23:31,Georgi Hristov,,,HARBOUR Enterprise AS (Tallinn),,+372 5757 0050,,supply@harbour.ee,,Vendor,Public,Tuuliku Str. 4F,,Tallinn,Estonia,,10621,,8080069,
5308,30/1/2019 11:06,Federico Schulz,31/1/2019 15:25,Federico Schulz,Harbour Enterprise  Ltd,,+371 6734 3535,+371 6734 3535,shipsupply@harbour.lv,https://www.harbour.lv/,Vendor,Public,Birztalu str. 6B,,Riga,Latvia,,LV-1015,,8080128,
7401,23/1/2024 9:05,Auto Import,,,HARBOUR SERVE PVT LTD.,,,,,,Vendor,Public,,,Singapore,Singapore,,,,90029229,
4490,1/2/2017 17:06,Auto Import,,,HarbourFront Centre Pre. Ltd.,,,,,,Vendor,Public,,,,Singapore,,,,8080116,
7205,7/4/2022 8:36,Auto Import,,,Harbourfront Centre Pte Ltd,,,,,,Vendor,Public,,,,,,,,90029135,
2571,18/12/2015 23:31,Georgi Hristov,,,Harding Safety Singapore Pte Ltd,,+65 6896 8027,,,,Vendor,Public,No. 232  Tuas South Avenue 2  West Point BizHub,,Singapore,Singapore,,637221,,8080073,
838,18/12/2015 23:28,Georgi Hristov,,,Hardy Marine Services,,,,,,Vendor,Public,73 Akti Miaouli,,Piraeus,Greece,,185 37,,8000792,
4156,1/2/2016 16:38,Auto Import,,,Hardy Ship Supply Egypt,,,,,,Vendor,Public,Al Mahrausa Tower  5 Mahmoud Sidky ST,,Port Said,Egypt,,,,8080101,
799,18/12/2015 23:27,Georgi Hristov,,,Häring Bernhard,,,,,,Vendor,Public,Am Kellerberg 2,,Bärnau,Germany,,95671,,8000749,
760,18/12/2015 23:27,Georgi Hristov,,,Harms Michael,,04131/38667,,,,Vendor,Public,Designklassiker gmbh,Gerog Leppien Str.2,Lüneburg,Germany,,21337,,8000707,
7609,6/3/2024 22:38,Georgi Hristov,,,Harms  Michael,Designklassiker GmbH,,,,,Customer,Public,,Georg Leppin Str. 9,Lüneburg - Bilmer Berg,Germany,,21337,,1000723,
7623,6/3/2024 22:38,Georgi Hristov,,,Harnischfeger  Klaus,,,,,,Customer,Public,,,,Germany,,,,1000804,
6253,12/4/2019 17:43,Georgi Hristov,,,Harper Petersen &amp; Co. (Asia) Limited,,-2788,-1023,containers@harperpetersen.com,,Vendor,Public,12/F San Toi Building,137-139 Connaught Road,Central Hong Kong,China,,,,8080120,
3549,18/12/2015 23:33,Georgi Hristov,,,Harry Theill Rohrleitungsbau GmbH,,-13923,-13924,info@theill-rohrbau.de,,Vendor,Public,Siethwende 6,,Brokdorf,Germany,,25576,,8200070,
801,18/12/2015 23:27,Georgi Hristov,,,Hartmann,,752 466-42,752 466-50,mscharfe@hartmannhamburg.de,,Vendor,Public,König-Georg-Stieg 10,,Hamburg,Germany,,21107,,8000751,
2550,18/12/2015 23:31,Georgi Hristov,,,HARTMANN Tresore AG,,+49 5251 1744 - 0,+49 5251 1744 - 999,info@hartmann-tresore.de,,Vendor,Public,Pamplonastr. 2,,Paderborn,Germany,,33106,,8080051,
804,18/12/2015 23:27,Georgi Hristov,,,Hartmann  Ingeborg M.,,040-346426,,mail@buchbinderei-hartmann.de,,Vendor,Public,Alstertwiete 5,,Hamburg,Germany,,20099,,8000754,
781,18/12/2015 23:27,Georgi Hristov,,,Hartung Druck + Medien GmbH,,040 / 23 70 06 - 0,040 / 23 70 06 -11,,,Vendor,Public,Asbrookdamm 38,,Hamburg,Germany,,22115,,8000729,
773,18/12/2015 23:27,Georgi Hristov,,,Hasenpusch  Dietmar,,040 / 830 01 57,040 / 830 88 96,hasenpusch-photo@t-online.de,,Vendor,Public,Bi de Windmöl 3 b,,Schenefeld,Germany,,22869,,8000720,
794,18/12/2015 23:27,Georgi Hristov,,,Hasse & Wrede GmbH,,30 9392-0,30 9392-73101,,,Vendor,Public,Georg-Knorr-Straße 4,,Berlin,Germany,,12681,,8000742,
4362,27/1/2017 13:02,Auto Import,,,HASYTEC GmbH,,,,,,Vendor,Public,Soehren 44,,Schoenkirchen,Germany,,24232,,8080112,
6564,8/7/2019 7:51,Auto Import,,,HatchTec Marine Service,,+86 20 32030600 ,,cathy.zhan@hatchtec.com,,Vendor,Public,,,,,,,,8080130,
3719,18/12/2015 23:34,Georgi Hristov,,,Hatecke Service GmbH,,+49 4143 / 9152 - 61,+49 4143 / 9152 -44,service@hatecke.de,,Vendor,Public,Am Ruthenstrom 1,,Drochtersen,Germany,,21706,,9000579,
4693,1/2/2017 17:09,Auto Import,,,Hatecke Service Singapore,,6568983921,,sivadass@hatecke-singapore.com,,Vendor,Public,,,,Singapore,,,,9002498,
2565,18/12/2015 23:31,Georgi Hristov,14/6/2023 12:10,Janine Kleiber,Hatenboer-Water bv,,+31 (0)10 409 12 00,+31 (0)10 409 12 10,info@hatenboer-water.com,,Vendor,Public,Mercuriusweg 8,,Schiedam,Netherlands,,3113 AR,,8080067,
46,4/6/2014 17:56,Georgi Hristov,,,HATLAPA,,,,,,Equipment Maker,Public,,,,Germany,,,,,
4694,1/2/2017 17:09,Auto Import,,,HATLAPA Uetersener Maschinen-,,,,hatlapa.info@macgregor.com,,Vendor,Public,Tornescher Weg 5-7,,25436 Uetersen,Germany,,,,9002499,
8449,9/12/2024 9:01,Auto Import,,,Hatraco Technische Handelsonderneming B.V.,,-756,-727,sales@hatraco.com,,Vendor,Public,De Koppeling 3,,Angerlo,Netherlands,,6986,,8080155,
2578,18/12/2015 23:31,Georgi Hristov,,,Hatteland Display AS,,+47 4814 2200,+47 5276 5444,annelies.steging@hatteland-display.com,,Vendor,Public,Åmsosen,,Nedre Vats,Norway,,5578,,8080081,
2541,18/12/2015 23:31,Georgi Hristov,,,Haufe Service Center GmbH,,,,,,Vendor,Public,Munzinger Strasse 9,,Freiburg,Germany,,79111,,8080042,
826,18/12/2015 23:28,Georgi Hristov,,,Hauptzollamt Hamburg-Stadt,,42820-1276,,,,Vendor,Public,Katharinenstr. 3,,Hamburg,Germany,,20457,,8000779,
